C,H,O,N,S,P,Se,Na,Cl,13C,m/z,H/C,O/C,KM,NKM,KMD,DBE,DBE-O,13Cratio,AImod,Q1P1-10m,Q1P1-20m,Q1P1-30m,Q1P1-60m,Q1P1-90m,Q1P1-315m,Q1P4-0.5m,Q1P4-10m,Q1P4-20m,Q1P4-30m,Q1P4-60m,Q1P4-90m,Q1P4-314m,Q1P6-10m,Q1P6-20m,Q1P6-30m,Q1P6-60m,Q1P6-90m,Q1P6-822m,Q1P7-0.5m,Q1P7-10m,Q1P7-20m,Q1P7-30m,Q1P7-60m,Q1P7-90m,Q1P7-3345m,Q2P1-10m,Q2P1-20m,Q2P1-30m,Q2P1-30m-2,Q2P1-60m,Q2P1-90m,Q2P1-316m,Q2P4-0.5m,Q2P4-10m,Q2P4-20m,Q2P4-30m,Q2P4-60m,Q2P4-90m,Q2P4-352m,Q2P6-0.5m,Q2P6-10m,Q2P6-20m,Q2P6-30m,Q2P6-60m,Q2P6-90m,Q2P6-922m,Q2P7-0.5m,Q2P7-10m,Q2P7-20m,Q2P7-30m,Q2P7-60m,Q2P7-90m,Q2P7-3237m,Q4P1-10m,Q4P1-20m,Q4P1-30m,Q4P1-90m,Q4P1-150m,Q4P1-316m,Q4P2-10m,Q4P2-30m,Q4P2-60m,Q4P2-90m,Q4P2-176m,Q4P4-10m,Q4P4-20m,Q4P4-30m,Q4P4-40m,Q4P4-50m,Q4P4-334m,Q4P5-10m,Q4P5-20m,Q4P5-30m,Q4P5-40m,Q4P5-90m,Q4P5-139m,Q4P6-10m,Q4P6-20m,Q4P6-30m,Q4P6-40m,Q4P6-120m,Q4P6-871,Q4P7-10m,Q4P7-20m,Q4P7-30m,Q4P7-40m,Q4P7-200m,Q4P7-3415m,Q1P7-MQ1,Q1P7-MQ2,Q1P7-MQ3,Q2P1-MQ1,Q2P1-MQ2,Q2P1-MQ3,PLFA-3,PLFA-4,PLFA-5,PLFA-6,PLFA-7,PLFA-New2b
8,14,3,0,0,0,0,0,0,0,157.087017,1.75,0.375,156.911613,157,0.0883874669,2,-1,0.0889787664,0.0769230769,0,0,0,0,0,0,0,76.0372656,0,0,0,0,4658.95968,35.0890085,0,30.1042621,0,0,0,0,0,0,0,0,156.903643,0,211.782005,2069.04409,0,0,0,0,0,0,791.420872,0,0,0,1150.17931,0,0,4116.47591,0,0,275.753385,0,327.700879,2841.20459,3240.10227,246.843755,1498.8395,266.750368,760.055299,388.732341,0,205.188174,36.677632,0,0,0,69.5862753,0,609.91868,13.5061233,3237.16257,0,0,0,102.359573,181.043196,117.57185,187.611024,40.1664154,0,108.739191,0,2846.712,0,141.976555,0,0,2975.19515,678.178433,0,403.585939,0,100.783923,41.1964438,1410.36157,0,0,0,8581.09953,0,4390.91688,995.05149,1129.39271,1316.19806,1084.12175,1164.48337,1043.36346
9,18,2,0,0,0,0,0,0,0,157.123403,2,0.222222222,156.947957,157,0.0520426951,1,-1,0.100101112,0,451.886099,341.462693,371.706605,372.095641,323.218016,435.19723,1043.87991,667.204632,508.70927,471.504956,412.063329,548.429992,11212.5354,748.037067,771.4888,938.19989,1330.19006,904.614658,822.375963,719.861903,1004.05642,1196.88979,997.538157,1020.69353,1296.09652,2896.62059,3318.10059,1725.59701,3140.57769,2774.11533,2320.95006,2465.49232,3693.64956,2766.46282,5647.92758,2671.51837,3165.35206,3391.49016,8558.40331,4010.39602,2964.29613,11295.2559,6279.82537,5998.09372,6111.73515,5890.83371,4056.66792,8933.10155,10549.8501,7201.82709,9241.43975,6602.54919,6266.92745,7773.40571,34.9066588,495.451908,168.698661,121.41866,62.7956858,0,132.277551,143.179736,1652.04021,107.619249,7949.99462,67.4148298,0,35.1947584,272.202263,470.521701,238.185691,422.399237,167.975761,85.4109395,268.98221,0,4559.87011,0,480.563768,226.525629,0,7352.89781,1553.38712,0,765.96947,129.22617,216.96918,101.07278,2506.46672,0,0,0,263101.239,378837.91,87959.9847,316.901171,261.500933,882.486118,352.427833,428.486794,147.936462
6,9,4,1,0,0,0,0,0,0,158.045881,1.5,0.666666667,157.869405,158,0.130594543,2,-2,0.0667340748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9853411,12.3278583,0,0,0,0
7,13,3,1,0,0,0,0,0,0,158.082266,1.85714286,0.428571429,157.90575,158,0.0942497708,1,-2,0.0778564206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1295329,21.985696,0,0,0,6.69186822
8,4,2,2,0,0,0,0,0,0,159.020001,0.5,0.25,158.842438,159,0.157562453,6,4,0.0889787664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.947935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,8,5,0,0,0,0,0,0,0,159.029897,1.33333333,0.833333333,158.852322,159,0.147677703,3,-2,0.0667340748,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,1471.74479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607.062426,0,0,0,0,0,0,0,0,0,0,0,0,0,903.788002,0,0,0,0,0,663.907907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.761992,0,942.562008,0,0,0,0,38.5960032,0,0,0,0,0,0,602.488014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.356399,150.403178,177.325902,130.392755,108.260499,120.763837
10,8,2,0,0,0,0,0,0,0,159.045153,0.8,0.2,158.867561,159,0.132438538,7,5,0.111223458,0.666666667,0,0,0,0,0,0,0,61.6899274,0,0,64.9472765,0,0,47.6212461,45.4497647,48.8609835,52.8916946,0,0,0,150.082251,170.867888,263.925128,148.955857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.2421297,66.5248349,73.505193,80.7369493,77.404861,0,84.2384594,90.8372622,104.865835,89.4099639,0,70.4090461,0,97.3174404,88.8344279,92.5735873,98.8511903,85.594094,57.5588085,75.0436805,74.1096102,0,0,0,0,104.543769,53.1817484,0,0,0,0,88.2254292,72.3487492,75.8939702,0,0,0,0,0,0,0,207.483148,192.814992,187.393113,231.447961,224.988116,203.105518
7,12,4,0,0,0,0,0,0,0,159.066282,1.71428571,0.571428571,158.888667,159,0.111332931,2,-2,0.0778564206,0,0,0,128.889553,0,0,0,0,102.961984,0,0,0,71.7947096,6710.83377,42.4764191,25.1065931,42.3853035,0,0,0,0,0,0,0,0,0,0,270.890728,2342.58586,0,0,0,0,0,0,950.138707,0,0,0,1288.38774,0,0,4899.35471,0,0,475.762765,0,553.41074,3509.79359,4301.8367,213.095743,2212.55206,392.724975,818.071648,422.830801,0,318.169148,54.0653868,30.4531352,0,0,119.307997,0,1039.54278,21.440362,4680.60954,52.2646213,0,0,131.34403,196.849518,190.570702,202.70078,56.0265037,0,162.92444,0,3267.5621,0,248.29882,63.6713069,0,2653.64708,2073.65033,0,718.718773,44.7213226,168.461773,81.1855046,1901.92366,0,0,0,0,0,3003.51315,2040.17827,2168.9195,2264.57324,2151.08294,2209.65946,2455.53458
8,16,3,0,0,0,0,0,0,0,159.102667,2,0.375,158.925012,159,0.0749881597,1,-2,0.0889787664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1188.58847,0,0,0,0,0,0,0,0,0,0,0,0,0,1177.23977,0,0,0,0,0,883.908563,866.99544,0,0,0,255.973483,0,0,0,0,0,0,0,0,0,159.644132,0,815.210151,0,0,0,0,48.8163131,0,40.4132758,0,0,0,0,957.267644,0,0,0,0,1115.41031,0,0,0,0,0,0,443.174002,0,0,0,0,0,0,110.042909,94.8826236,130.227605,123.54839,116.417338,121.557463
9,7,2,1,0,0,0,0,0,0,160.040402,0.777777778,0.222222222,159.861699,160,0.138300842,6,4,0.100101112,0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373.002576,384.930235,411.240378,351.550299,369.836323,372.327261
5,6,4,0,1,0,0,0,0,0,160.991403,1.2,0.8,160.811638,161,0.188361539,3,-1,0.055611729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17548517,0,0,0,0,0
9,6,3,0,0,0,0,0,0,0,161.024417,0.666666667,0.333333333,160.844616,161,0.155384003,7,4,0.100101112,0.733333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0364888,0,0,0,0,0,0,0,0,0,0,0,396.702274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3121606,0,0,0,31.0686397,0,32.7659828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.6961348,0,0,0,0,0,0,0,0,225.780492,209.922043,218.618208,264.671078,209.049463,227.756802
6,10,3,0,1,0,0,0,0,0,161.027788,1.66666667,0.5,160.847983,161,0.152016767,2,-1,0.0667340748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1310093,0,0,0,0,0
8,6,2,2,0,0,0,0,0,0,161.035651,0.75,0.25,160.855837,161,0.144163146,5,3,0.0889787664,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.677584,213.484658,220.477648,200.118585,171.140802,189.08338
6,10,5,0,0,0,0,0,0,0,161.045547,1.66666667,0.833333333,160.865722,161,0.134278396,2,-3,0.0667340748,0,0,0,0,0,0,0,0,66.772859,0,0,0,0,2716.3468,0,0,23.0828122,0,0,0,0,0,0,0,0,0,0,140.974419,884.508428,0,0,0,0,0,0,383.80798,0,0,0,423.866514,0,0,1894.91933,0,0,228.32257,0,232.900312,1577.77605,1889.44128,76.2576021,828.351173,188.738226,358.152499,182.041008,0,154.228587,0,0,0,0,50.5775772,0,248.262892,0,1642.45879,0,0,0,47.0644287,94.2149312,87.8193739,73.0795277,32.4964828,0,70.684543,0,1296.05663,0,107.489383,0,0,1125.3198,464.682512,0,265.95008,0,71.8073278,36.2328401,774.866907,0,0,0,0,0,0,262.108429,288.758204,414.156581,308.603868,319.403515,441.904676
10,10,2,0,0,0,0,0,0,0,161.060803,1,0.2,160.880961,161,0.119039231,6,4,0.111223458,0.555555556,0,0,0,0,0,0,0,82.6178614,0,87.0377734,67.2850983,58.3990341,0,69.3632222,66.9393611,73.1903976,56.7913633,0,0,0,193.646845,0,0,154.717997,0,0,0,0,0,0,0,0,0,0,0,0,69.612077,0,0,0,0,0,0,0,0,0,0,0,0,85.9375517,0,0,0,0,99.9781061,111.365501,87.799013,110.174308,100.032406,90.6296035,97.4731163,123.389227,149.110928,107.734919,0,114.502426,96.5977029,107.117598,104.75447,131.086042,126.395461,131.173757,98.6094119,98.2965397,114.377301,0,0,0,128.573593,139.82956,73.9135601,0,0,0,0,101.330251,116.609241,87.4611243,0,0,0,0,0,0,0,484.953502,516.85525,501.19003,502.559524,481.27448,502.875197
7,14,4,0,0,0,0,0,0,0,161.081932,2,0.571428571,160.902066,161,0.0979336242,1,-3,0.0778564206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7511973,0,0,0,9.86273631
8,5,3,1,0,0,0,0,0,0,162.019666,0.625,0.375,161.838754,162,0.161246307,6,3,0.0889787664,0.818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2264.01684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.070579,273.378104,310.869576,244.636116,308.170213,240.003262
9,9,2,1,0,0,0,0,0,0,162.056052,1,0.222222222,161.875098,162,0.124901535,5,3,0.100101112,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.308769,319.214488,354.739962,276.373964,338.49103,287.128537
8,4,4,0,0,0,0,0,0,0,163.003682,0.5,0.5,162.821671,163,0.178329467,7,3,0.0889787664,0.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032.9624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4305003,33.528682,0,0,48.4017285,14.9403397
5,8,4,0,1,0,0,0,0,0,163.007053,1.6,0.8,162.825038,163,0.174962232,2,-2,0.055611729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.84401109,0,0,0,0,0
7,4,3,2,0,0,0,0,0,0,163.014915,0.571428571,0.428571429,162.832891,163,0.167108611,5,2,0.0778564206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7708303,28.8683126,0,43.7368101,0,13.7034688
9,8,3,0,0,0,0,0,0,0,163.040067,0.888888889,0.333333333,162.858015,163,0.141984696,6,3,0.100101112,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7052971,26.905872,0,0,0,0,169.801047,0,306.244158,0,0,0,0,745.553927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.2789114,0,0,0,0,0,71.8856186,56.6468904,48.790312,0,0,38.892613,0,119.070952,46.2052652,0,60.6151447,0,63.5045229,44.9032128,88.1353207,0,83.7947931,47.1351458,51.3141896,79.7483466,0,0,0,0,74.05688,0,0,0,0,0,61.8923991,72.9551619,43.793323,0,0,0,0,0,0,0,698.317024,776.567256,795.189308,737.63083,738.220421,666.569023
8,8,2,2,0,0,0,0,0,0,163.051301,1,0.25,162.869236,163,0.130763839,4,2,0.0889787664,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.296363,0
10,12,2,0,0,0,0,0,0,0,163.076453,1.2,0.2,162.89436,163,0.105639924,5,3,0.111223458,0.444444444,139.354385,124.206488,137.523195,0,143.212834,0,215.393424,166.700762,169.819591,138.180834,132.968463,147.919588,0,123.018033,130.040365,141.896645,122.833546,121.71275,0,161.702038,0,0,171.826774,175.290504,0,313.481987,174.703083,396.831196,151.598033,141.451406,0,117.887057,0,131.914366,329.536369,152.254418,137.03202,144.53105,0,120.274418,0,0,149.917617,0,0,0,0,0,0,214.10961,397.972881,202.822026,0,176.734864,134.342961,197.07393,160.249213,173.27502,141.230967,149.084138,192.84472,167.227167,319.331466,162.825405,0,201.893599,163.18972,175.890871,203.323619,200.07833,195.088436,217.621664,159.531936,196.450124,209.333512,117.111934,0,162.551997,188.494251,178.85039,118.620782,0,0,152.294229,0,203.570744,219.367499,147.9155,0,0,0,0,0,0,0,624.821074,629.926204,693.028758,628.279185,614.692653,689.067374
8,7,3,1,0,0,0,0,0,0,164.035316,0.875,0.375,163.852153,164,0.147847,5,2,0.0889787664,0.636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906.161432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.825115,447.392735,572.705902,454.074843,515.392425,447.265484
9,11,2,1,0,0,0,0,0,0,164.071702,1.22222222,0.222222222,163.888498,164,0.111502228,4,2,0.100101112,0.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742.434199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9281453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.089065,293.820364,272.384216,286.365218,291.054439,291.92589
8,6,4,0,0,0,0,0,0,0,165.019332,0.75,0.5,164.83507,165,0.16493016,6,2,0.0889787664,0.666666667,0,152.005342,0,0,0,0,279.952338,0,0,0,71.6297692,0,2323.83279,0,29.6191138,63.2772967,44.3570991,0,0,0,0,215.217207,0,0,0,0,143.665182,4577.75001,0,0,0,0,0,0,431.668085,0,0,0,498.105039,0,475.78866,1800.44232,0,0,0,0,0,1460.15484,1492.26342,197.823768,868.242698,197.484358,389.061592,235.796515,0,173.69731,0,0,0,0,46.1903613,0,413.000181,43.9570453,1500.1027,52.663439,0,32.6428517,115.183195,176.883004,90.2691694,219.743001,59.1445786,29.426158,112.804828,0,1375.40719,0,226.991409,0,0,1202.30668,0,0,301.680727,51.5005384,122.313533,0,1063.38882,0,0,0,0,0,0,4219.20005,4075.0838,4250.71878,4067.85292,3994.23697,3855.8807
5,10,4,0,1,0,0,0,0,0,165.022703,2,0.8,164.838437,165,0.161562924,1,-3,0.055611729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5021105,0,0,0,0,0
7,6,3,2,0,0,0,0,0,0,165.030565,0.857142857,0.428571429,164.846291,165,0.153709304,4,1,0.0778564206,0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.646291,128.740522,93.0447951,120.621537,119.908551,108.549398
9,10,3,0,0,0,0,0,0,0,165.055717,1.11111111,0.333333333,164.871415,165,0.128585388,5,2,0.100101112,0.466666667,417.699066,392.177494,429.393577,374.260718,376.744198,396.523654,604.094553,355.437966,355.733908,324.870913,289.824534,341.398373,0,260.289829,283.291925,274.760237,322.289512,337.069486,519.360965,216.360235,167.050206,513.712337,241.424949,323.562061,166.013722,412.655403,226.739483,880.523734,204.624566,195.802309,0,183.073018,198.12587,114.279982,420.353412,220.337407,161.256192,153.997938,466.419442,154.93923,0,0,191.287895,172.007162,264.403116,163.251841,193.185314,689.017448,802.141772,209.301433,507.471111,255.486015,237.203439,240.332339,90.1913284,190.17922,115.07191,152.144091,111.925152,74.4430545,149.248243,117.65569,269.520394,105.825017,0,154.007962,100.960286,124.522298,169.164526,171.896339,193.274764,191.421454,140.198232,139.196618,177.784209,0,0,0,197.136218,162.96327,81.3137038,0,0,0,234.835053,167.08274,176.398299,100.142347,0,0,0,0,0,11634.7598,4431.54522,802.588626,797.610774,771.940877,801.138556,762.803718,736.689792
8,10,2,2,0,0,0,0,0,0,165.066951,1.25,0.25,164.882635,165,0.117364532,3,1,0.0889787664,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.564041,144.692329,180.579983,134.841526,149.418877,120.612367
10,14,2,0,0,0,0,0,0,0,165.092103,1.4,0.2,164.907759,165,0.0922406167,4,2,0.111223458,0.333333333,105.33965,0,108.605839,0,108.28854,0,165.379483,113.054643,111.805943,121.366779,91.8771953,90.341446,0,100.511893,90.2804644,88.0957978,71.2588099,78.6041297,0,108.478399,0,506.056178,0,0,0,0,159.229346,0,136.815737,122.680865,0,111.545895,0,0,0,0,105.652103,110.366041,0,0,0,0,110.345113,0,0,0,0,0,0,115.956678,0,0,0,0,117.510527,161.196493,135.333599,139.129837,109.344187,110.779824,129.462837,155.743211,204.149907,129.030488,0,135.93537,145.70904,127.861257,161.128955,157.638788,171.812781,162.568262,143.167294,144.160507,160.474959,98.3416392,0,0,128.181599,148.022904,99.2922256,0,0,140.427986,0,163.552704,158.310445,107.066971,0,0,0,0,0,0,0,534.3023,541.350966,563.24271,561.768893,517.761268,561.727225
7,5,4,1,0,0,0,0,0,0,166.014581,0.714285714,0.571428571,165.829208,166,0.170792464,5,1,0.0778564206,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.334594,248.863644,255.421883,209.787931,185.518834,170.276255
8,9,3,1,0,0,0,0,0,0,166.050966,1.125,0.375,165.865552,166,0.134447692,4,1,0.0889787664,0.454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.8012698,0,36.5302227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.3890362,0,0,0,0,0,0,0,0,469.169392,474.466756,512.633351,446.103044,453.858682,408.545819
9,13,2,1,0,0,0,0,0,0,166.087352,1.44444444,0.222222222,165.901897,166,0.0981029207,3,1,0.100101112,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.1121817,72.7949905,66.7177444,88.0651257,56.0898511,59.8041978
8,8,2,0,1,0,0,0,0,0,167.017224,1,0.25,166.830731,167,0.169269224,5,3,0.0889787664,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.1253155,45.7233764,0,28.807643,47.8601256,58.9104279
8,8,4,0,0,0,0,0,0,0,167.034982,1,0.5,166.848469,167,0.151530853,5,1,0.0889787664,0.5,0,0,0,0,0,0,0,72.1886245,0,0,63.2128007,65.2908889,0,51.732048,57.4573827,55.9790607,71.3346101,0,0,0,0,0,0,0,0,0,141.652801,1082.85646,0,0,0,0,0,0,250.771818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.36516,399.056648,125.903615,0,188.816759,65.9662326,122.26152,101.116914,107.501363,70.2095865,0,81.3968172,75.4557216,253.205571,95.0371727,0,128.866028,0,66.1973637,115.099478,157.473013,135.694583,147.986813,121.890632,117.940169,130.885469,0,0,0,146.696179,106.374384,41.7962338,0,0,0,0,115.607768,112.593323,84.0922492,0,0,0,0,0,0,0,479.719404,456.720424,579.753869,514.783774,484.119037,447.151682
7,8,3,2,0,0,0,0,0,0,167.046215,1.14285714,0.428571429,166.85969,167,0.140309996,3,0,0.0778564206,0.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.148114,116.778347,67.0225589,123.059846,115.784188,101.801375
